,Unnamed: 0,site_id,year,day,hour,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,rel_hum,global_horiz_sol_rad
2943,64373,7,2016,3,15,19.6,,8.4,,1003.6,220,5.1,40.00,975
2944,64374,7,2016,3,16,19.2,,7,,1003.1,200,7.2,35.00,806
2945,64375,7,2016,3,17,18.5,,6,,1002.6,220,6.7,26.40,600
2946,64376,7,2016,3,18,18,,5.8,,1002.3,220,6.7,25.15,371
2947,64377,7,2016,3,19,17.8,,5.2,,1001.8,210,6.7,28.63,134
2948,64378,7,2016,3,20,16.8,,5,,1001.6,210,4.6,36.63,1
2949,64379,7,2016,3,21,15.9,,4.8,,1001.2,230,2.6,45.99,0
2950,64380,7,2016,3,22,14,,8.6,,1001.1,270,4.1,46.67,0
2951,64381,7,2016,3,23,13.4,,8.9,,1001,290,2.6,49.41,0
2952,64382,7,2016,4,0,11.3,,9,,1000.7,350,2.6,54.41,0
2953,64383,7,2016,4,1,10.8,,9.3,13,1000.1,350,1.5,59.41,0
2954,64384,7,2016,4,2,10.9,,9.4,,999.1,350,3.1,64.41,0
2955,64385,7,2016,4,3,6.8,,5.8,22,999.7,330,9.3,69.41,0
2956,64386,7,2016,4,4,3.5,,3.2,25,1000.2,330,6.7,74.41,0
2957,64387,7,2016,4,5,3.5,,2.4,20,1001.1,310,7.2,83.68,1
2958,64388,7,2016,4,6,2.8,,2,17,1001.8,310,4.6,74.70,143
2959,64389,7,2016,4,7,2.8,,1.1,5,1002.1,310,8.2,68.13,380
2960,64390,7,2016,4,8,3.3,,0.7,,1003.7,310,6.7,63.13,609
2961,64391,7,2016,4,9,5,,0.9,,1004.3,320,6.7,58.13,814
2962,64392,7,2016,4,10,6.1,,0.2,,1005.4,320,8.2,53.13,981
2963,64393,7,2016,4,11,5.9,,-0.2,,1006.3,300,7.2,48.13,1099
2964,64394,7,2016,4,12,5.9,,0.7,,1007,290,8.2,43.13,1159
2965,64395,7,2016,4,13,6.7,,-0.4,,1007.5,270,8.2,38.13,1159
2966,64396,7,2016,4,14,7.8,,-1.1,,1008,280,7.7,33.13,1096
2967,64397,7,2016,4,15,8,,-2,,1008,280,8.2,25.43,977
2968,64398,7,2016,4,16,8.3,,-1.2,,1008.5,290,6.7,25.75,809
2969,64399,7,2016,4,17,7.5,,-1.8,,1009,330,6.7,27.05,604
2970,64400,7,2016,4,18,6.6,,-2.9,,1009.5,340,5.1,35.08,375
2971,64401,7,2016,4,19,5.2,,-2.8,,1010.3,340,5.1,40.08,138
2972,64402,7,2016,4,20,5,,-3.1,,1011.1,330,5.1,45.08,1
2973,64403,7,2016,4,21,4.1,,-3.6,,1011.8,340,4.6,50.08,0
2974,64404,7,2016,4,22,3.9,,-3.2,,1012.3,320,4.1,55.08,0
2975,64405,7,2016,4,23,3.6,,-2.9,,1012.6,340,4.6,60.08,0
2976,64406,7,2016,5,0,1.5,,-3.4,,1013,340,3.6,65.08,0
2977,64407,7,2016,5,1,1.9,,-3.6,,1013.2,320,3.1,70.08,0
2978,64408,7,2016,5,2,1.4,,-3.4,,1013.2,290,2.6,75.08,0
2979,64409,7,2016,5,3,1.3,,-4.2,,1013.5,300,2.6,80.08,0
2980,64410,7,2016,5,4,1,,-3.2,,1014,260,3.1,85.08,0
2981,64411,7,2016,5,5,1.6,,-2.7,,1014.9,280,3.6,90.08,2
2982,64412,7,2016,5,6,2.2,,-2.2,,1015.2,280,4.6,96.11,148
2983,64413,7,2016,5,7,3.6,,-2.1,,1015.3,280,5.1,95.78,385
2984,64414,7,2016,5,8,4.9,,-1.9,,1015.5,290,6.7,95.46,613
2985,64415,7,2016,5,9,6.4,,-3.9,,1015.2,290,6.7,94.46,817
2986,64416,7,2016,5,10,6.6,,-5.1,,1015.7,280,7.2,94.87,984
2987,64417,7,2016,5,11,7.8,,-4.2,,1016.5,280,6.2,95.08,1102
2988,64418,7,2016,5,12,9.6,,-4.7,,1016.5,290,7.7,95.38,1162
2989,64419,7,2016,5,13,9.9,,-6.5,,1016.5,290,8.2,95.12,1161
2990,64420,7,2016,5,14,11.2,,-6.9,,1016.4,290,6.7,94.73,1099
2991,64421,7,2016,5,15,11.8,,-6.3,,1016.5,300,7.7,94.94,980
2992,64422,7,2016,5,16,12.2,,-6.4,,1016.7,280,7.7,95.48,812
2993,64423,7,2016,5,17,12.2,,-5.5,,1017.3,280,5.7,96.17,607
2994,64424,7,2016,5,18,11.9,,-6,,1017.9,280,6.2,97.03,379
2995,64425,7,2016,5,19,10.9,,-5.4,,1018.4,270,4.6,97.36,142
2996,64426,7,2016,5,20,9.3,,-5.3,,1019.3,290,2.6,97.27,1
2997,64427,7,2016,5,21,8.7,,-5,,1019.8,280,3.1,97.11,0
2998,64428,7,2016,5,22,7.5,,-3.4,,1020.3,270,2.6,97.45,0
2999,64429,7,2016,5,23,6.9,,-2.2,,1021,260,2.1,88.18,0
3000,64430,7,2016,6,0,5.4,,-2.4,,1021.5,280,1,96.13,0
3001,64431,7,2016,6,1,4,,-2.3,,1022,290,1,96.21,0
3002,64432,7,2016,6,2,3.3,,-2.1,,1022.4,280,1.5,94.94,0
3003,64433,7,2016,6,3,3.8,,-1.1,,1022.8,250,1.5,95.37,0
3004,64434,7,2016,6,4,2.4,,-1.2,,1022.8,270,1,96.58,0
3005,64435,7,2016,6,5,2.3,,-1.6,,1023.5,260,1,96.49,3
3006,64436,7,2016,6,6,6.2,,1.8,,1023.7,300,0.5,96.38,154
3007,64437,7,2016,6,7,8,,0.6,,1024.4,260,2.1,96.01,389
3008,64438,7,2016,6,8,9.7,,-1.3,,1025,240,2.1,95.64,617
3009,64439,7,2016,6,9,11.1,,-1.5,,1024.8,260,3.6,93.88,821
3010,64440,7,2016,6,10,12.4,,-1.3,,1024.5,250,5.1,94.43,987
3011,64441,7,2016,6,11,13.6,,-0.6,,1024,260,5.1,93.39,1105
3012,64442,7,2016,6,12,14.3,,-0.9,,1023.1,240,5.7,93.22,1165
3013,64443,7,2016,6,13,15.6,,-1,,1022.4,240,4.6,96.33,1164
3014,64444,7,2016,6,14,17.1,,1.1,,1021.9,250,4.6,96.89,1102
3015,64445,7,2016,6,15,17.7,,-1,,1021.2,250,5.1,96.40,983
3016,64446,7,2016,6,16,18,,-0.4,,1020.7,260,5.1,96.12,816
3017,64447,7,2016,6,17,18.1,,-1.9,,1020.2,260,5.1,96.02,611
3018,64448,7,2016,6,18,17.8,,-1.9,,1020.2,260,4.1,96.03,383
3019,64449,7,2016,6,19,16.9,,-2.2,,1020.5,260,3.1,96.58,147
3020,64450,7,2016,6,20,15.5,,-2.1,,1020.9,260,2.1,97.03,2
3021,64451,7,2016,6,21,12.8,,-1.5,,1021.1,310,2.1,97.32,0
3022,64452,7,2016,6,22,13.7,,-2.5,,1021.4,360,3.1,97.84,0
3023,64453,7,2016,6,23,10,,-0.4,,1021.9,40,1.5,89.25,0
3024,64454,7,2016,7,0,11.1,,-0.3,,1022.2,50,2.6,98.15,0
3025,64455,7,2016,7,1,10.4,,0,,1022.4,60,1.5,98.40,0
3026,64456,7,2016,7,2,7.3,,0.9,,1022.8,30,1,98.35,0
3027,64457,7,2016,7,3,5.2,,1.4,,1023.2,360,0,97.01,0
3028,64458,7,2016,7,4,5.2,,1.3,,1023.5,330,1,96.26,0
3029,64459,7,2016,7,5,4.4,,1.1,,1023.9,320,0.5,97.42,4
3030,64460,7,2016,7,6,8.1,,4.4,,1024.2,350,1,95.68,159
3031,64461,7,2016,7,7,10.8,,2.2,,1024.4,360,2.1,93.04,394
3032,64462,7,2016,7,8,13.4,,1.3,,1024.6,350,1,92.13,621
3033,64463,7,2016,7,9,15.2,,-1.7,,1024.5,20,1,88.10,824
3034,64464,7,2016,7,10,16.2,,-2.4,,1023.9,10,1.5,79.88,991
3035,64465,7,2016,7,11,17.5,,-1,,1023.4,60,2.1,76.18,1107
3036,64466,7,2016,7,12,18.3,,-1.5,,1022.7,80,2.6,72.56,1167
3037,64467,7,2016,7,13,19.4,,0,,1022.1,180,2.1,74.89,1166
3038,64468,7,2016,7,14,20.3,,0.2,,1021.4,270,2.6,66.37,1105
3039,64469,7,2016,7,15,21.2,,-0.5,,1020.7,230,1,61.85,986
3040,64470,7,2016,7,16,21.5,,-0.8,,1020.2,250,2.1,67.10,819
3041,64471,7,2016,7,17,22,,-2.4,,1020.2,30,0.5,75.81,614
3042,64472,7,2016,7,18,22.2,,-3,,1020,310,1,78.48,386
3043,64473,7,2016,7,19,20.8,,-1.2,,1020.4,340,1.5,76.23,151
3044,64474,7,2016,7,20,14.9,,1.5,,1020.4,350,1,75.50,2
3045,64475,7,2016,7,21,14.8,,0.9,,1020.6,360,1,75.09,0
3046,64476,7,2016,7,22,11.5,,3.2,,1020.5,360,0,73.78,0
3047,64477,7,2016,7,23,11.1,,2.9,,1020.8,40,0.5,66.35,0
3048,64478,7,2016,8,0,12.2,,2.7,,1020.5,40,0.5,71.35,0
3049,64479,7,2016,8,1,11.7,,2.1,,1020,70,1.5,76.35,0
3050,64480,7,2016,8,2,11.6,,1.6,,1020.2,60,2.1,85.29,0
3051,64481,7,2016,8,3,10.1,,1.5,,1020.7,60,2.1,81.53,0
3052,64482,7,2016,8,4,9.9,,1.6,,1020.8,70,3.1,78.04,0
3053,64483,7,2016,8,5,11.9,,2.4,,1020.6,70,1.5,76.36,5
3054,64484,7,2016,8,6,14.5,,2,,1020.3,50,2.1,70.52,163
3055,64485,7,2016,8,7,15.5,,1.9,,1019.7,80,3.1,68.80,398
3056,64486,7,2016,8,8,18.6,,1.6,,1019,80,2.1,63.67,625
3057,64487,7,2016,8,9,20.8,,3.5,,1018.3,150,2.1,65.08,828
3058,64488,7,2016,8,10,22.1,,3.2,,1017.5,160,3.1,69.71,994
3059,64489,7,2016,8,11,22.9,,3,,1016.3,160,3.1,74.84,1110
3060,64490,7,2016,8,12,24.6,,4.1,,1015.6,180,3.1,79.84,1170
3061,64491,7,2016,8,13,25.2,,2.6,,1014.7,160,3.6,70.73,1169
3062,64492,7,2016,8,14,25.8,,1.5,,1013.6,170,4.1,65.73,1107
3063,64493,7,2016,8,15,25.7,,2.2,,1012.9,180,3.6,60.73,989
3064,64494,7,2016,8,16,26.1,,3.2,,1012.3,150,4.6,55.12,822
3065,64495,7,2016,8,17,25.7,,5.1,,1011.6,190,5.1,56.00,618
3066,64496,7,2016,8,18,23.4,,5.6,,1010.9,180,2.1,56.73,390
3067,64497,7,2016,8,19,21.6,,5.7,,1010.5,150,1,64.87,155
3068,64498,7,2016,8,20,22.6,,4.6,,1010.4,150,3.1,66.26,3
3069,64499,7,2016,8,21,21.4,,3.8,,1009.4,130,3.1,70.36,0
3070,64500,7,2016,8,22,20.8,,3.6,,1008.4,110,3.1,74.34,0
3071,64501,7,2016,8,23,19.9,,4.2,,1007.8,70,2.6,69.22,0
3072,64502,7,2016,9,0,18.6,,5.5,,1007.2,80,2.6,78.86,0
3073,64503,7,2016,9,1,19.4,,5.2,,1006.5,160,3.1,79.10,0
3074,64504,7,2016,9,2,19.5,,7.1,,1005.4,160,3.6,79.82,0
3075,64505,7,2016,9,3,19.3,,8.1,,1004.9,150,4.1,78.47,0
3076,64506,7,2016,9,4,18.7,,10.1,,1004.5,160,3.6,79.24,0
3077,64507,7,2016,9,5,19.1,,11.6,,1004.2,170,4.6,77.33,6
3078,64508,7,2016,9,6,18.8,,12.8,,1003.7,170,3.1,72.28,168
3079,64509,7,2016,9,7,19.4,,13.2,,1003.3,180,5.1,64.63,402
3080,64510,7,2016,9,8,17,,15.1,16,1003.2,170,5.7,59.83,629
3081,64511,7,2016,9,9,17,,15.6,36,1002.9,190,7.2,57.81,831
3082,64512,7,2016,9,10,17.9,,15.8,2,1002.9,220,6.2,55.08,997
3083,64513,7,2016,9,11,19,,16,2,1003,220,4.1,54.63,1113
3084,64514,7,2016,9,12,19.8,,14.8,,1002.8,220,4.6,55.12,1172
3085,64515,7,2016,9,13,22.4,,15,,1002.1,210,6.2,52.38,1171
3086,64516,7,2016,9,14,21.4,,12.8,,1002,220,7.2,53.25,1109
3087,64517,7,2016,9,15,22.1,,11.4,,1002.2,270,7.7,51.82,991
3088,64518,7,2016,9,16,21.1,,8,,1003.2,270,6.2,50.57,824
3089,64519,7,2016,9,17,20.3,,7,,1003.6,280,5.7,50.64,621
3090,64520,7,2016,9,18,19.2,,7,,1004.5,270,4.6,51.63,394
3091,64521,7,2016,9,19,17.3,,7,,1005.1,260,3.1,54.37,159
3092,64522,7,2016,9,20,16.6,,6.1,,1005.8,260,4.6,56.38,4
3093,64523,7,2016,9,21,15.6,,5,,1006.2,260,5.1,59.37,0
3094,64524,7,2016,9,22,14.3,,5.1,,1006.5,260,3.6,61.24,0
3095,64525,7,2016,9,23,13,,4.9,,1006.4,250,1.5,58.32,0
3096,64526,7,2016,10,0,11.9,,5.1,,1006,230,2.6,64.89,0
3097,64527,7,2016,10,1,11.6,,5.1,,1006.2,260,3.1,65.54,0
3098,64528,7,2016,10,2,10.7,,5.3,,1006.1,250,2.1,65.28,0
3099,64529,7,2016,10,3,8.7,,5.4,,1005.9,230,0.5,69.00,0
3100,64530,7,2016,10,4,9.6,,5.7,,1005.8,180,1,73.19,0
3101,64531,7,2016,10,5,11.2,,6.9,,1005.5,170,1.5,67.94,7
3102,64532,7,2016,10,6,12.1,,7,,1005,160,0.5,61.79,172
3103,64533,7,2016,10,7,12.6,,7.1,,1004.5,360,0,54.53,407
3104,64534,7,2016,10,8,13.7,,5.7,,1003.4,120,1,51.52,632
3105,64535,7,2016,10,9,15.1,,7.4,,1002.5,160,3.6,47.38,835
3106,64536,7,2016,10,10,16.6,,8.3,,1001.2,140,4.6,45.32,999
3107,64537,7,2016,10,11,17.2,,9.6,,999.8,160,6.2,39.36,1115
3108,64538,7,2016,10,12,16.9,,10.5,,999.1,170,5.1,38.31,1175
3109,64539,7,2016,10,13,16.7,,9.5,,998.4,180,5.1,37.13,1174
3110,64540,7,2016,10,14,15.1,,11,9,998.5,190,7.2,36.08,1112
3111,64541,7,2016,10,15,15.3,,11.4,,998,190,6.2,33.98,994
3112,64542,7,2016,10,16,16,,9.8,,997.2,180,9.8,33.25,827
3113,64543,7,2016,10,17,15.8,,8.6,,996.6,190,7.7,34.35,624
3114,64544,7,2016,10,18,14.3,,7.6,,997.8,230,7.7,37.48,398
3115,64545,7,2016,10,19,10,,6.6,,999.5,260,9.3,42.34,164
3116,64546,7,2016,10,20,9,,4.1,,1000.3,270,7.2,45.27,5
3117,64547,7,2016,10,21,7.1,,3,,1001.3,270,8.8,45.95,0
3118,64548,7,2016,10,22,6.7,,2.8,,1001.6,270,5.7,51.48,0
3119,64549,7,2016,10,23,6.4,,3.3,,1001.4,260,7.2,49.72,0
3120,64550,7,2016,11,0,6.1,,3.9,,1001.2,280,6.7,56.42,0
3121,64551,7,2016,11,1,6.6,,2.9,,1001.3,280,6.2,58.55,0
3122,64552,7,2016,11,2,6.1,,2.3,,1001.6,280,7.2,65.10,0
3123,64553,7,2016,11,3,5.3,,2.6,,1002.2,280,7.2,71.28,0
3124,64554,7,2016,11,4,5.2,,2.1,,1002.8,290,5.7,75.27,0
3125,64555,7,2016,11,5,5.2,,1,2,1003.4,280,5.7,77.24,8
3126,64556,7,2016,11,6,5.6,,0.7,,1003.5,290,7.2,71.18,177
3127,64557,7,2016,11,7,6,,0.3,,1003.9,280,7.2,65.11,411
3128,64558,7,2016,11,8,7.3,,0.8,,1004,290,7.2,60.64,636
3129,64559,7,2016,11,9,6.9,,0,,1004.3,280,7.2,60.63,838
3130,64560,7,2016,11,10,7.7,,-0.1,,1004.2,300,7.7,58.48,1002
3131,64561,7,2016,11,11,8.4,,-0.3,,1004,280,6.7,56.40,1118
3132,64562,7,2016,11,12,8.6,,-1.3,,1004.1,290,8.8,58.15,1177
3133,64563,7,2016,11,13,8,,-2.1,,1004.8,300,8.7,59.26,1176
3134,64564,7,2016,11,14,7.2,,-4,,1005.3,290,8.2,60.91,1114
3135,64565,7,2016,11,15,7.2,,-4.8,,1005.9,270,8.2,61.32,996
3136,64566,7,2016,11,16,6.1,,-4.1,,1006.8,310,8.2,60.24,831
3137,64567,7,2016,11,17,5.4,,-4.1,,1007.7,300,7.7,59.45,627
3138,64568,7,2016,11,18,4,,-3.1,,1008.7,290,6.2,60.43,401
3139,64569,7,2016,11,19,4.1,,-3.5,,1009.2,290,6.2,61.43,168
3140,64570,7,2016,11,20,4.3,,-3.5,,1009.6,290,6.7,63.63,6
3141,64571,7,2016,11,21,4.3,,-3.9,,1009.7,300,7.7,65.67,0
3142,64572,7,2016,11,22,4.1,,-3.3,,1009.9,290,5.1,69.94,0
3143,64573,7,2016,11,23,4.1,,-4.2,,1009.8,290,5.7,67.27,0
3144,64574,7,2016,12,0,4,,-4.7,,1009.9,290,6.2,76.27,0
3145,64575,7,2016,12,1,3.9,,-5.4,,1009.8,290,7.2,79.00,0
3146,64576,7,2016,12,2,3.7,,-5.5,,1010.2,300,6.7,82.75,0
3147,64577,7,2016,12,3,3.4,,-5.6,,1010.6,300,6.2,86.81,0
3148,64578,7,2016,12,4,2.5,,-4.6,,1011,290,4.1,89.14,0
3149,64579,7,2016,12,5,3.6,,-4.3,,1011.5,280,7.7,87.14,9
3150,64580,7,2016,12,6,4,,-4.7,,1012.1,300,8.2,82.42,181
3151,64581,7,2016,12,7,4.4,,-3.9,,1012.7,300,5.7,77.49,414
3152,64582,7,2016,12,8,6.3,,-3.4,,1013.3,290,8.2,70.41,639
3153,64583,7,2016,12,9,7.6,,-3.2,,1013.4,280,7.2,62.99,841
3154,64584,7,2016,12,10,7.8,,-3.1,,1013.6,270,8.7,55.71,1005
3155,64585,7,2016,12,11,8,,-2.8,,1014,270,8.2,50.80,1120
3156,64586,7,2016,12,12,9.7,,-2.6,,1014.1,280,7.7,44.56,1179
3157,64587,7,2016,12,13,11.1,,-3.5,,1014,300,7.7,42.60,1178
3158,64588,7,2016,12,14,11.3,,-5.7,,1014.2,300,6.7,42.46,1116
3159,64589,7,2016,12,15,12.3,,-6.3,,1014.5,320,7.2,44.13,999
3160,64590,7,2016,12,16,12.1,,-4,,1015,330,4.6,43.53,833
3161,64591,7,2016,12,17,11,,-4.4,,1015.5,340,3.1,43.77,631
3162,64592,7,2016,12,18,9.4,,-2.1,,1016.3,360,2.6,46.05,405
3163,64593,7,2016,12,19,8.7,,-1.4,,1017,20,2.6,50.07,172
3164,64594,7,2016,12,20,6.3,,-1,,1017.3,40,0.5,53.36,7
3165,64595,7,2016,12,21,4.4,,-0.8,,1017.8,340,1,55.83,0
3166,64596,7,2016,12,22,5,,-0.3,,1018.4,350,2.6,59.05,0
3167,64597,7,2016,12,23,4.9,,-0.3,,1018.5,330,2.1,55.01,0
3168,64598,7,2016,13,0,4.6,,-0.1,,1018.4,350,3.1,63.37,0
3169,64599,7,2016,13,1,4.1,,-0.3,,1018.6,330,2.6,65.72,0
3170,64600,7,2016,13,2,3.3,,-0.1,,1019.3,310,1,65.78,0
3171,64601,7,2016,13,3,1.5,,-0.6,,1019.9,200,1.5,69.67,0
3172,64602,7,2016,13,4,4.7,,1.4,,1020.5,260,1.5,77.29,0
3173,64603,7,2016,13,5,6.7,,1.7,,1021,260,2.1,78.88,11
3174,64604,7,2016,13,6,8.4,,1.5,,1021.2,270,3.1,76.49,185
3175,64605,7,2016,13,7,9.6,,1.3,,1021,260,4.1,74.75,418
3176,64606,7,2016,13,8,10.9,,1.2,,1020.8,260,4.6,78.48,642
3177,64607,7,2016,13,9,12.6,,0.1,,1020.6,290,6.2,83.31,843
3178,64608,7,2016,13,10,13.2,,0.1,,1020.4,260,6.7,80.86,1007
3179,64609,7,2016,13,11,13.8,,0.8,,1020.4,300,6.7,73.09,1122
3180,64610,7,2016,13,12,13.5,,1.2,,1020.1,320,6.7,69.79,1182
3181,64611,7,2016,13,13,14.7,,-1.1,,1019.7,320,6.2,70.09,1180
3182,64612,7,2016,13,14,11.6,,2.5,,1020.5,350,6.7,70.31,1119
3183,64613,7,2016,13,15,10.9,,3.2,,1020.6,340,4.6,69.32,1001
3184,64614,7,2016,13,16,10.3,,2.6,,1021,340,4.6,65.48,836
3185,64615,7,2016,13,17,10.2,,3,,1021,340,3.1,69.13,634
3186,64616,7,2016,13,18,9.1,,1.5,,1021.6,330,4.1,74.13,409
3187,64617,7,2016,13,19,9.1,,2.8,,1022,320,3.1,83.53,176
3188,64618,7,2016,13,20,8.9,,3,,1022.2,330,4.6,84.40,8
3189,64619,7,2016,13,21,8.7,,2.8,,1022.6,330,3.6,86.21,0
3190,64620,7,2016,13,22,8,,2.9,,1022.8,360,3.6,87.22,0
3191,64621,7,2016,13,23,7.7,,2.8,,1022.8,350,3.1,81.93,0
3192,64622,7,2016,14,0,7,,3,,1022.7,340,3.6,91.12,0
3193,64623,7,2016,14,1,6.8,,2.1,,1022.6,350,4.1,91.38,0
3194,64624,7,2016,14,2,6.1,,1.5,,1022.8,10,3.6,92.59,0
3195,64625,7,2016,14,3,5.7,,1.6,,1023.3,340,3.1,93.92,0
3196,64626,7,2016,14,4,6.1,,1.7,,1023.8,350,3.1,95.44,0
3197,64627,7,2016,14,5,7.2,,2.6,,1023.8,350,1.5,96.40,12
3198,64628,7,2016,14,6,7.5,,2.9,,1023.9,320,1.5,94.40,189
3199,64629,7,2016,14,7,10,,3.1,,1024,310,2.1,88.48,422
3200,64630,7,2016,14,8,10.9,,2.8,,1023.6,240,1.5,84.75,646
3201,64631,7,2016,14,9,12.9,,3.9,,1023,330,2.1,84.98,846
3202,64632,7,2016,14,10,14.8,,3.5,,1022.2,320,2.1,89.83,1009
3203,64633,7,2016,14,11,16.5,,3.5,,1021.5,140,1.5,84.88,1124
3204,64634,7,2016,14,12,16,,-0.1,,1020.9,110,2.1,79.88,1184
3205,64635,7,2016,14,13,16.4,,0,,1020.5,100,1.5,74.88,1182
3206,64636,7,2016,14,14,16.3,,1.2,,1020,180,1.5,75.83,1121
3207,64637,7,2016,14,15,16.2,,1.6,,1019.8,300,3.6,78.94,1004
3208,64638,7,2016,14,16,16.1,,1.6,,1019.9,300,3.6,80.24,839
3209,64639,7,2016,14,17,15.5,,2.4,,1019.8,300,2.6,71.18,637
3210,64640,7,2016,14,18,14.6,,2.4,,1019.7,280,2.1,69.48,412
3211,64641,7,2016,14,19,13,,3.4,,1019.8,250,1,74.48,180
3212,64642,7,2016,14,20,12.9,,4.2,,1019.7,280,1.5,79.48,9
3213,64643,7,2016,14,21,12.7,,4.4,,1019.6,300,1,87.04,0
3214,64644,7,2016,14,22,11.8,,5.4,,1019.5,360,0,86.74,0
3215,64645,7,2016,14,23,11.2,,5.1,,1019.2,270,0.5,78.79,0
3216,64646,7,2016,15,0,11,,7.1,,1019,300,0.5,84.80,0
3217,64647,7,2016,15,1,11.1,,7.2,,1019,270,1,84.94,0
3218,64648,7,2016,15,2,10.5,,7.1,,1019,310,1,83.47,0
3219,64649,7,2016,15,3,10.2,,7,,1019.3,270,1.5,84.57,0
3220,64650,7,2016,15,4,11,,7.7,,1019.5,360,0,84.87,0
3221,64651,7,2016,15,5,13.1,,7.7,,1019.8,280,1,82.57,14
3222,64652,7,2016,15,6,14.5,,5.9,,1019.8,260,2.1,79.96,193
3223,64653,7,2016,15,7,16.6,,4.7,,1019.7,320,4.1,77.49,425
3224,64654,7,2016,15,8,16.6,,2.7,,1019.6,340,2.1,72.23,649
3225,64655,7,2016,15,9,17.8,,4.4,,1019.2,270,2.6,65.62,849
3226,64656,7,2016,15,10,18.1,,4.3,,1018.8,250,2.1,60.93,1012
3227,64657,7,2016,15,11,18.4,,5.5,,1019,350,6.2,55.68,1127
3228,64658,7,2016,15,12,17.4,,4.4,,1018.7,350,1.5,51.56,1186
3229,64659,7,2016,15,13,19.3,,4.9,,1018.3,270,2.6,47.39,1184
3230,64660,7,2016,15,14,19.6,,2.8,,1018.2,290,2.6,42.26,1123
3231,64661,7,2016,15,15,18.1,,4.1,,1018.6,100,3.6,39.58,1006
3232,64662,7,2016,15,16,18.6,,3.9,,1019,10,1.5,40.84,841
3233,64663,7,2016,15,17,18,,4.1,,1019.3,360,1,41.50,640
3234,64664,7,2016,15,18,16.1,,3.5,,1019.6,120,2.1,44.41,416
3235,64665,7,2016,15,19,12.6,,4.6,,1020.2,180,1,49.77,184
3236,64666,7,2016,15,20,11.8,,5.3,,1020.4,230,1.5,53.75,11
3237,64667,7,2016,15,21,11.1,,4.7,,1020.5,210,1,56.13,0
3238,64668,7,2016,15,22,11.4,,6,,1020.6,260,2.1,58.39,0
3239,64669,7,2016,15,23,11,,5.7,,1020.7,260,2.6,56.53,0
3240,64670,7,2016,16,0,9.8,,5.3,,1020.6,320,0.5,61.53,0
3241,64671,7,2016,16,1,7.7,,5,,1021,290,1,70.92,0
3242,64672,7,2016,16,2,8.3,,6.4,,1021.3,260,0.5,70.87,0
3243,64673,7,2016,16,3,7.4,,5.6,,1022.1,300,0.5,73.79,0
3244,64674,7,2016,16,4,10.1,,7.1,,1022.5,200,0.5,77.52,0
3245,64675,7,2016,16,5,13.4,,6.7,,1022.9,250,0.5,78.77,15
3246,64676,7,2016,16,6,16.2,,6.2,,1022.9,360,0,78.53,197
3247,64677,7,2016,16,7,18.8,,6,,1023.2,200,1.5,69.92,429
3248,64678,7,2016,16,8,20.5,,4.5,,1023.3,250,3.1,60.17,652
3249,64679,7,2016,16,9,21.1,,3.5,,1023.2,230,3.1,57.59,851
3250,64680,7,2016,16,10,21.8,,2.1,,1022.6,240,3.6,48.74,1014
3251,64681,7,2016,16,11,22.7,,4.7,,1021.7,290,3.1,44.92,1129
3252,64682,7,2016,16,12,22.5,,4.3,,1020.9,300,2.6,43.78,1187
3253,64683,7,2016,16,13,23.6,,3.9,,1020.3,250,3.1,43.76,1186
3254,64684,7,2016,16,14,24,,4.1,,1019.8,240,2.6,42.63,1125
3255,64685,7,2016,16,15,24.3,,3.3,,1019.1,270,1.5,39.82,1008
3256,64686,7,2016,16,16,23.7,,2.8,,1018.7,230,2.1,37.63,844
3257,64687,7,2016,16,17,21.9,,4.5,,1018.9,200,4.1,39.91,643
3258,64688,7,2016,16,18,19.1,,5.1,,1019.3,200,5.1,43.18,419
3259,64689,7,2016,16,19,16.8,,4.8,,1019.7,200,3.6,47.86,187
3260,64690,7,2016,16,20,15.7,,4.1,,1019.5,210,4.1,48.94,12
3261,64691,7,2016,16,21,14.2,,3.7,,1019.2,200,3.1,51.90,0
3262,64692,7,2016,16,22,13.8,,3.3,,1018.9,180,1.5,57.08,0
3263,64693,7,2016,16,23,12.8,,3.6,,1018.4,200,2.1,52.28,0
3264,64694,7,2016,17,0,12,,3.4,,1018,210,2.1,54.49,0
3265,64695,7,2016,17,1,11.6,,3.6,,1018,190,1.5,58.40,0
3266,64696,7,2016,17,2,10.3,,3.9,,1017.7,360,0,61.54,0
3267,64697,7,2016,17,3,9.4,,3.5,2,1017.7,180,1,66.17,0
3268,64698,7,2016,17,4,12.9,,7.6,,1017.8,250,0.5,70.07,0
3269,64699,7,2016,17,5,15.1,,5.9,,1017.7,250,1.5,71.94,17
3270,64700,7,2016,17,6,16.8,,7,,1017.1,300,1,66.46,201
3271,64701,7,2016,17,7,17.9,,5.5,,1016.8,140,0.5,60.72,432
3272,64702,7,2016,17,8,18.8,,6.3,,1016.6,210,2.1,57.25,654
3273,64703,7,2016,17,9,20.4,,7.2,,1015.9,220,2.1,51.19,854
3274,64704,7,2016,17,10,21.4,,7.6,,1015.4,260,3.1,47.13,1016
3275,64705,7,2016,17,11,22.6,,5.3,,1014.5,280,3.6,43.38,1131
3276,64706,7,2016,17,12,23.8,,5.6,,1013.5,250,3.6,41.16,1189
